STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter_0,mean_diff_pers_spring_0,mean_diff_pers_summer_0,mean_diff_pers_autumn_0,mean_diff_pers_winter_1,mean_diff_pers_spring_1,mean_diff_pers_summer_1,mean_diff_pers_autumn_1
KY'RA,3250,+49:34:00,+111:58:00,0.7308963268251389,1.6365437816475237,0.98742378810595,0.764893267651888,0.06930746071446753,0.061017253352485555,-0.01694418071923912,-0.03825271781025754,-0.00045421744814114884,0.10782343951584557,0.12378861659945618,-0.02225976707666566
BORZYA,3251,+50:24:00,+116:31:00,1.4552790752535962,1.6492606762569064,0.7844500844118052,0.9093494905397868,0.0566732921570332,-0.08449256037878325,-0.07977504622804842,-0.017809371366788264,-0.017280790879265876,-0.02502687408983236,-0.01741826460950709,-0.010785060067841612
ALDAN,3252,+58:37:00,+125:01:59,1.393119811831312,1.7151190092500075,0.8159057971014505,0.3928178963893245,-0.008546497264599467,0.07300802485890089,0.05920193373438003,-0.008201586744339599,0.027427495047000334,0.05606108178445372,-0.019873701916768648,-0.029263521070447218
OXOTSK,3253,+59:22:00,+143:12:59,1.2178084357735734,1.6477536231884056,0.931988515022578,1.2689407334712042,-0.01930727345702587,-0.05215426590739406,0.06726410303919608,0.07367279245286106,0.07428049538603942,0.05770868890900697,-0.013275464985732208,0.050180901554286575
AYAN,3254,+56:27:00,+138:09:00,1.6307244494400734,1.155326086956522,1.0334461114513172,0.7928925097890615,0.07691370858071687,-0.012567979754874252,0.08038958130937225,0.028592155933196438,-0.03136841698757621,0.06004336292317866,0.03316182147894643,-0.027812494401258676
BOMNAK,3255,+54:43:00,+128:52:00,2.5769928172386294,1.3424598020260108,1.0452897994594395,1.5405894387076544,0.050695223433667884,-0.03656893400421196,0.06540001717054932,0.020172066570776605,0.023319664861518947,0.052320484595821164,-0.04659569972059533,-0.0247391509643424
E'KIMCHAN,3256,+53:04:59,+132:58:59,2.118187558108879,1.491594202898551,1.0496426786606694,0.8935338121777487,-0.031076556433952643,-0.05626627550352886,0.18003720760601097,0.052919100345838126,0.023234645697457968,0.07679521786468374,0.024056516614107036,0.009289942017969784
NIKOLAEVSK-NA-AMURE,3257,+53:09:00,+140:42:59,1.6491778888874506,1.0033668551224961,0.463626869915144,0.6851756192420468,0.11938150021379848,0.017542698889450346,0.029546092601514192,0.07269566472184881,0.037087935004814596,0.12787935775089168,0.041040648169230615,-0.011490785287514276
NORSK,3258,+52:21:00,+129:55:00,2.6539160179287613,1.7648550724637682,0.6702119023821318,0.8531160793229755,-0.009282275043880996,-0.05185782049651737,0.09994687728459949,0.0032725456947884394,0.0018246562810631565,0.04564933132181239,0.005471995185530153,0.015263539511390674
IM. POLINY' OSIPENKO,3259,+52:25:00,+136:30:00,2.2699685275384027,1.4930072463768116,0.8307266520557377,0.9739143615005685,0.058010314793217756,-0.02784884658423912,0.013735510230588745,-0.04570974104498457,-0.014139390357216706,0.09494085075763603,0.036196852299145765,-0.06706149282889957
BLAGOVESÑENSK,3260,+50:15:00,+127:30:00,2.555417037869642,1.9787318840579708,0.9340786519268178,1.2242793987621572,-0.0034621215515209308,-0.13682553425860944,-0.024243726206291547,0.02320894308255336,-0.05138087927997263,-0.016248591677753776,0.0339419026096746,0.053903393256008625
CHEKUNDA,3261,+50:52:00,+132:15:00,2.8815244152416284,1.8512318840579711,0.9549760763968465,1.0295924670994479,0.03068173811131959,-0.07708383740440491,0.07599945488262172,0.05386181692463274,0.055800019984277735,0.04509290845194106,-0.11764639782443369,-0.04048770508897804
ARXARA,3262,+49:25:00,+130:04:59,1.6511248621406942,1.693985507246377,0.5445666677409982,0.7848894783377541,0.06300662317703919,0.009232071006967813,0.04078401450327928,-0.01022766339287611,-0.018078150844752228,0.07433048546411511,0.10374973179193267,0.03789517279891178
EKATERINO-NIKOL'SKOE,3263,+47:43:59,+130:58:00,1.6099574955247498,1.3697237269487301,0.5112609522235054,0.7746191739295187,0.07091236801035826,-0.011459192721920081,-0.010888486078718162,0.03152038222591853,0.03088624448961853,0.08330442234276088,-0.005267094936983852,-0.014958030127199892
ZOLOTOJ,3265,+47:19:00,+138:58:59,1.4110392621144925,0.6329969765249581,0.6763751159807203,1.116187773958642,0.00513099879632195,-0.05699409009689867,0.05182201700355797,0.008544471430937063,0.02783601694712033,0.05111860245212045,0.03912309850395486,-0.022904891684140397
DAL'NERECHENSK,3266,+45:52:00,+133:43:59,1.8095761486477073,1.4773913043478268,0.4345808867190044,0.9182589904635723,-0.06831073232565671,-0.10191480849753601,0.10873051579467431,-0.00029193832340353366,-0.021282115015246135,0.03635152702516899,0.02944683891002542,0.053593313701630445
TERNEJ,3267,+45:00:00,+136:36:00,0.9814352857915978,1.5041666666666673,1.498458538952379,1.0706811642761398,0.024699272547794887,0.0062543511077998186,-0.034961198442822784,-0.010539586435978628,-0.023641163826434677,-0.018306405677465106,-0.05013456269865322,-0.05323474622735813
POGRANICHNY'J,3268,+44:24:00,+131:22:59,1.170690395903586,0.8497218720288284,0.25422841396202855,0.781683718580271,-0.011957162148211565,-0.0163176869896472,0.05751573230284244,0.02597951850714111,0.0044881438316499555,0.011041772279028717,0.02180370285650282,0.009834753340828785
VLADIVOSTOK,3269,+43:48:00,+131:55:59,1.266705396666806,0.9551811594202908,0.5596533018485133,0.6881495515978271,0.012512153044399961,0.04374201495443384,-0.0631573738061634,-0.05991276733441797,-0.012591623798272505,0.0031276296235337327,0.034370035884939566,-0.03230113051441799
ALEKSANDROVSK-SAXALINSKIJ,3270,+50:54:00,+142:10:00,1.7999943660408242,0.6456884057971015,0.498334327091456,0.8214790956170268,0.022195228942987998,0.02311798735244282,0.15952106628926116,0.06087167665738086,-0.0037916072051668863,0.016890535452750835,-0.024246094074848,0.0008048052988190562
PORONAJSK,3271,+49:13:00,+143:06:00,0.995653192345582,0.32048126136351696,0.4696862947325453,0.4458695434536022,0.030190228130815858,-0.10247226791090835,0.01386086499877923,0.006585950198159461,-0.03526466955845793,0.0010941298190801333,0.08964749837668246,0.00948166782614212
YUZHNO-KURIL'SK,3272,+44:01:00,+145:52:00,0.9762506695530293,0.5381159420289858,0.3257831082605467,0.8018832891246692,0.029107328172988552,-0.026954014126035965,-0.01269344132257494,0.07264695980215839,0.0010872756846035047,-0.051890932451858364,-0.016784933755353507,0.0018249634375833114
KLYUCHI,3273,+56:19:00,+160:49:59,0.4663100897825494,1.6083077492950117,1.1610057471264366,1.3388935202728307,0.0693919307710402,0.0070895593242477385,0.05583599638624307,0.09837530430890341,0.07122505365980267,0.16309884738991864,0.11513824563260483,0.030628480357669692
ICHA,3274,+55:34:59,+155:34:59,0.6033386243386243,1.4436563277689234,0.927321093599133,1.080315551244746,-0.0025134596807039247,0.044933284946759904,0.057340113274894376,-0.03059685608577566,0.027405532722077977,0.029387262998137386,0.11200422614745761,0.05837408322544442
PETROPAVLOVSK-KAMCHATSKIJ,3275,+52:58:59,+158:39:00,0.893243592412194,1.0519982501420597,1.1050374812593695,0.959854742958191,0.045403774533615215,0.05703596651327065,0.10269835814191067,0.12231054815717217,0.057139861564898135,0.03373653707291402,0.037421125024208364,0.016362523077197547
CHERNIVTSI_AMSG,3277,+48:15:59,+025:58:21,1.6076666666666668,1.6133333333333342,1.417028985507244,0.5861904761904775,0.01732184756010749,0.031498355358564864,0.03911779537911042,0.07003232136607078,-0.0654069808963598,-0.06938765034673157,0.07682799612048613,0.017318196981385127
ASTANA,3278,+51:07:59,+071:22:00,2.4174305555555566,1.6074275362318842,0.6129619565217332,1.495683647151676,0.09364120661295762,-0.11856749473745036,0.030171562629777594,0.03424742283855094,-0.14264783819898175,0.015862725302397084,-0.037150119472777764,-0.10572729571868057
AKTOBE,3279,+50:16:59,+057:09:00,2.483606481481482,0.5626041666666675,-0.111798007246378,0.9435851648351647,0.39694764831187984,0.08176910560879765,0.07325621464126023,0.20478980580231787,-0.009415907636245632,0.06691453681296608,0.0008114128359101749,-0.10390362861232084
TAIPAK,3280,+49:03:00,+051:52:00,2.864874999999998,1.2188026500788647,0.15054347826086456,1.1315659340659359,0.2730831204260908,0.13919164777694787,-0.0021865528746005548,0.038379137504890457,0.0636007241812977,0.04832832494161529,0.0113234317165086,-0.012302953955573237
IRGIZ,3281,+48:37:00,+061:16:00,2.4655231481481508,0.7627328541076448,0.3580932971014512,0.8875860805860816,0.25617235130601446,0.09798531448489492,0.05204260366861401,0.032557785595990416,0.008527819662015932,0.07254282034401455,-0.019079962183069916,-0.04935543780089747
KARSAKPAJ,3282,+47:49:59,+066:45:00,0.8201198621055408,-0.7976170568561867,-0.2142342530657757,0.24195970695970637,1.0712587661847233,0.5116138166307617,-0.024657286505492877,-0.10085057193281156,0.012532729826967333,0.059877374042982,-0.04466874006801978,-0.034144436693554894
BALHASH,3283,+46:48:00,+075:04:59,1.3591064814814793,0.832486413043477,0.4767436594202934,1.1225412087912092,-0.07310254101951441,-0.060783789440496803,0.04978442991553083,-0.08386857913773972,0.0022591542821936614,0.03874594151999023,0.06631613411201279,0.04860844302756114
RUBÑOVSK,3284,+51:34:59,+081:12:00,1.581706479053052,1.8613768115942024,0.42750346472427125,1.2236491095111792,-0.041971252712926586,-0.12696804884152088,0.021523323884872495,-0.0425271473484272,-6.974695553695836e-05,0.06612027945217883,0.05419097437601806,-0.0003253302723317887
SEMEJ,3285,+50:25:00,+080:18:00,2.951907407407404,1.8158514492753621,0.5105093294413656,1.2877852772470626,-0.04375941646248116,-0.091388299422184,0.010421192221537175,-0.13115887973479656,-0.0493434272582787,0.08779524837552728,0.057892507286786604,-0.018935964806205
ZAJSAN,3286,+47:28:00,+084:55:00,1.858236111111113,1.4038632246376812,0.7050045289855049,1.3134478021978016,-0.0855130943390528,-0.13555783700763496,0.126010649328472,0.028798832780489787,-0.029503314528255477,0.12929916633189603,0.09212565106332699,0.01838368734922616
UCH-ARAL,3287,+46:10:00,+080:55:59,1.9228148148148154,0.9483752735229753,0.39065915678524377,1.0875808717276598,-0.030695267211759972,-0.17229547266098819,-0.012843026081819049,0.030833828589293236,0.0754669797313411,0.07158230900399157,0.022394807780102995,0.08499468148620491
ZHARKENT,3288,+44:10:00,+080:04:00,2.47776388888889,0.9672146739130465,0.6461775362318818,1.944577233608376,-0.0330817283150348,0.014541278710693576,0.1130159282055839,-0.1053796990292039,-0.014273885719230876,-0.138846809951419,-0.05628244448275722,0.12590420536138644
ALMATY,3289,+43:13:59,+076:55:59,2.027527777777778,0.7456068840579704,0.6398599739898927,1.4800961538461532,0.00585919365206241,-0.024598907607406323,0.021977848799173257,-0.03818225585289403,-0.0696777315954388,-0.07926418524799951,-0.019570730477435048,-0.055552402808786
NARYN,3290,+41:25:59,+076:00:00,2.327148148148149,0.2000362318840576,0.6193840579710148,1.9902564102564106,0.39307703450948733,0.13362925903129727,-0.23116629169592534,-0.11468101898803643,-0.09420873458928697,-0.07816849966183316,-0.01747944467526416,-0.11616448142328524
SAMTREDIA,3291,+42:10:59,+042:22:00,-1.4714814814814812,-0.8356884057971019,0.17195652173913345,0.16054945054945158,-0.558296064569616,-0.31532895597050425,0.10835177241232247,0.10136665410445847,-0.12655987358970397,-0.03868988061650759,-0.06679089649242818,-0.30221104621338923
TURKMEN-BASHI,3292,+40:03:00,+053:00:00,-0.03605952380952315,-0.5967822636300912,-0.2873590982286629,-0.6347536400461173,-0.08031812898348778,0.03675593018846222,-0.04489461357327282,-0.10830155491961234,0.0034411696828271165,0.03510955793651311,0.018431723721376494,0.04254174559618943
KHUDJAND,3293,+40:13:00,+069:43:59,0.8578518518518519,-0.260516304347826,-0.08968855997533609,0.4784196755625345,-0.019815024805808483,0.11258139732444987,0.15870859126828976,-0.0880509180423079,0.014766616979066196,0.0154542543393265,-0.01527497143610661,-0.05114677811792072
SAMARKAND,3294,+39:34:00,+066:57:00,1.6574246634556014,0.617635869565218,0.9833167744231588,1.9056586451523145,-0.05875276708118825,0.18611272482312846,0.11441483597720836,-0.06271094080550507,-0.06145369566644921,-0.10374157519741327,-0.067315141006326,-0.05554621379817762
ESENGYLY,3295,+37:28:00,+053:37:59,0.8075432098765427,0.4889370563984876,0.43614073381982266,0.8495847103182044,-0.12586074720400012,-0.06608567908227327,0.07125770676216789,0.011324577478277607,-0.1019936269174474,-0.08728730420019358,0.07220527673253443,0.031152556251709113
ASHGABAT,3296,+37:58:00,+058:19:59,1.0640570455512983,0.3733279823208093,0.7916458437447993,1.0152456738663673,-0.04768005727487631,0.12641761717827887,0.23441820501853455,-0.07291223664910895,-0.013702928765910026,-0.013464821943623615,0.10570434676716539,-0.034216226201745754
KURGAN-TYUBE,3297,+37:49:00,+068:46:59,1.3484567347616676,0.3241452233067079,0.8833386355602677,1.7324334875650642,-0.5126463126320377,-0.057894219983140476,0.23667051614425116,0.10926859678518189,-0.0770314667841874,0.022922959736240735,0.11454910624828951,-0.08183544179702792
SARAGT,3298,+36:31:59,+061:13:00,1.27116182264868,0.4168560505023535,0.6914371980676357,1.32169719169719,-0.08447156956804734,0.0529668709424622,0.09656753267523077,-0.04156057205564322,-0.08128630021086757,-0.0723768473531311,0.01957081466717645,-0.024231153564075604
GYSHGY,3299,+35:16:59,+062:21:00,0.915950479727639,0.6016967113404199,1.5067491499990489,1.3175545205346548,-0.09506848079143355,0.1336872883070416,0.17641006137071427,0.10129265563897462,-0.13233184963493383,-0.05228988685035703,-0.06501510433657547,-0.14420680782146122
LOWESTOFT MONKTON AVENUE,3508,+52:28:59,+001:43:51,1.0180828723198738,1.3847658460667782,1.2637086719906332,0.5739879457030757,-0.09267465761092106,0.009228523553475369,0.05883755203929791,-0.046893955720874854,0.00751717728098781,-0.12797174027692693,0.0393444456881577,0.02818347604187559
MALMO A,3509,+55:34:17,+013:04:23,1.4818143143143143,1.6445204603580548,1.0331521739130487,0.6061538461538465,-0.09134339580968975,-0.04268536327218634,-0.0277849856964304,0.013849537809256338,0.023366877221125914,-0.05445586692265095,-0.028923097801095168,-0.06341089944643272
MALILLA A,3513,+57:23:04,+015:48:12,1.6916166965016721,1.588442028985508,0.7420803015233215,0.3901424714912922,0.10111036080992085,0.04235031832196081,-0.03152018596570963,-0.010091939526641872,-0.022412286635262867,-0.07123448050466587,-0.0013188659808423566,-0.10806106026116209
NORDKOSTER A,3514,+58:53:33,+011:00:21,2.601760045227655,1.4578374114482529,0.6913050175709525,1.0466182473440542,-0.07329281148925477,-0.03058316470073731,0.02523617543693909,0.09270548003174735,-0.04306675980726897,-0.028777822528352467,0.036631448871132864,-0.021913450484159335
HARSTENA A,3515,+58:15:02,+017:00:38,1.6012222222222223,1.8407608695652176,1.1890649412136014,0.6166300366300366,-0.09308486707493341,-0.059044094281507864,-0.0025838648993031896,-0.009450366694494424,-0.08785918388571642,-0.055806464793503555,-0.0130480452826564,-0.10682884908234525
GOTSKA SANDON A,3516,+58:23:39,+019:11:51,1.381037037037037,1.5135507246376818,1.096702898550726,0.6553479853479836,-0.06318816226730224,-0.10217926383853301,0.015282152686391512,0.05613934919049549,-0.2135255386348861,-0.09922897793678544,0.024892893582281365,-0.13054320962354968
STOCKHOLM-BROMMA,3519,+59:21:12,+017:57:05,1.7327407407407407,1.6401086956521729,0.8392753623188405,0.5564456335622197,0.13450859809253896,0.021471735477441765,0.02085987582383575,0.04104255729464352,-0.08579739088679608,-0.08055521704356523,0.00227286658617675,-0.11178008401093709
BORLANGE FLYGPLATS,3520,+60:25:45,+015:30:28,2.4320733532934136,1.7848670036581944,0.8221596086839966,0.7664421968997424,0.041568940424557346,-0.0440966430563,-0.009247367788037666,-0.0415614331512427,-0.11626269115553964,-0.05010694551985961,0.0018588777277157166,-0.11635748506080762
SVEG,3525,+62:01:09,+014:11:25,2.9984574963826,1.3404426591052299,0.6677016383112786,0.8021058276026762,0.13770702309908597,-0.017186095898783334,0.03248673312185204,0.023947709147338264,0.19686850825168664,-0.012636757038068934,-0.017805072850413765,0.0015789716572069384
FROSON,3528,+63:11:51,+014:29:11,2.354333333333333,1.2638768115942032,0.7497463768115953,0.7528937728937728,-0.0073993768121020775,-0.03909545424534664,-0.044485203893517386,-0.001533936668794016,-0.004418450416590853,-0.0047934085493404515,0.042060788115713475,-0.0024993950799229257
JUNSELE A,3529,+63:41:06,+016:57:11,2.4337712595885996,1.2511292777980763,0.7730403139041808,0.6848717948717946,0.007907594341517214,-0.06978550019832663,-0.04884691207718239,-0.009212492627910563,0.013976568648264307,0.023035229536262088,0.0502198856787019,0.03820565522837516
JUNSELE,3530,+63:41:03,+016:57:02,2.4319194077367463,1.2490832419924494,0.7723852920701226,0.6848717948717946,0.008142973862708118,-0.06979666410806062,-0.04892906472990082,-0.008878762355693511,0.013976559713793666,0.02303518000262608,0.05021989047301358,0.03820566571131278
GADDEDE,3533,+64:30:12,+014:09:34,2.553401407363289,0.9880472921434019,0.6228337981155203,0.04190476190476167,0.19401814556417807,0.029246184853379018,-0.07095094719961172,0.03436719224462166,0.003951002370001708,-0.06160146643389417,0.025602762159013116,-0.013844773473366337
BJUROKLUBB A,3535,+64:28:51,+021:34:45,2.2581851851851846,1.6045289855072464,0.6492028985507208,0.7636263736263729,0.02203872531312442,-0.11373553370665995,-0.016704856643112595,-0.04971749191072125,-0.047384038967653495,-0.04311246335395603,0.04472378085261555,-0.0013495434084274678
HEMAVAN FLYGPLATS,3537,+65:48:28,+015:05:07,2.7227037037037043,0.8439236401001865,0.6193019946650367,0.6273145016501918,0.062244764249051766,-0.1301438920806611,-0.06757038949805291,0.012816579009027882,0.010525142187205582,-0.028073352800217742,-0.04668569049344559,0.12145323501953564
KATTERJAKK,3540,+68:25:18,+018:10:10,1.621777777777778,0.9532246376811591,0.7390942028985528,0.6041025641025641,-0.0737153848621205,-0.008718084549103463,-0.0029680126704173357,-0.07343308762896411,0.03275187776180404,0.03330177444987548,0.042785261903881995,0.06481181507031653
NIZHNEUDINSK,3567,+54:52:59,+099:01:59,1.552684664807181,1.961234382808596,0.9171157953081934,0.8716799292661364,-0.003326581127339044,-0.020201851834097246,0.03095052131461038,-0.05598724810000863,-0.016960363429606426,0.007859699843543422,-0.07006324298420204,-0.0728665191390283
YANAUL,3795,+56:16:00,+054:54:00,1.8435695560321772,1.3021308706548984,0.43745651476269387,1.2303272352671883,0.057889420574287954,0.050560602492551586,0.08747216251387224,0.003207734660657396,-0.017616079629684856,0.06795490325194431,0.050810681303887925,-0.09383825978593825
DUVAN,3799,+55:42:00,+057:54:00,1.618929834458628,1.0329752181920089,0.7413048077517264,1.1897661279579452,0.004095712876546861,-0.005598666057437911,0.039900411576523256,-0.04472083355973345,-0.07054151987396147,-0.03540734759815095,0.03769243433094073,-0.11314098040977619
ZLATOUST,3804,+55:10:00,+059:40:00,1.5429704423623747,0.929585929111413,0.6671754189621293,1.0594902345049457,0.05073832466630602,-0.025988717977262817,0.04844456289244383,0.006307775990223578,-0.10701996613109524,-0.028335086881527603,-0.012881910614654983,-0.10492884545389049
AKSAKOVO,3809,+54:01:59,+054:10:59,1.9175380801722177,0.9605276882835181,0.7534558765476191,1.2973686291097257,-0.024418557318796837,0.035612731411127474,0.022020917024030726,-0.006790665605602676,-0.0593305287970281,-0.004533774803572255,0.014631151087772644,-0.08585530703776009
VERXNEURAL'SK,3813,+53:52:59,+059:12:00,0.772224909866722,0.46976540087073193,0.4806882562022068,0.853642325954513,0.04474460457788862,-0.08722005637442981,0.06314514831976291,0.05702379749500075,-0.04299107665450127,0.05375678055158508,0.1006291853978143,-0.053279815161088255
BUJNAKSK,3833,+42:49:00,+047:07:00,1.1326418065832036,1.1522162078930496,1.3257360924331287,1.2031818099554386,0.09450648434263287,0.05715185440565358,0.031204725917172528,0.15857156068663608,-0.004312354565289412,-0.044770933297308406,0.009585090146473437,-0.001924445643238629
MAKHACH-KALA,3834,+43:01:12,+047:25:48,0.5798990219547657,0.5694577711144415,0.3372989589242259,0.43727106227106205,-0.005752752933344041,0.03134612269249059,0.025963486625679388,0.040838914714752296,-0.08207341324221962,-0.00592977263006446,0.0026334854013318767,-0.04555272288645725
MADRID/TORREJON,3839,+40:28:59,-003:27:01,0.4291394594141922,1.3690760869565235,1.8285924585513769,0.9276344707923663,-0.08195864208774695,0.010773068131382988,0.05959884241397848,-0.010884850913034953,0.10377280114776438,0.04834478624815923,0.09475317891119107,0.08974751195247167
VITORIA AERODROMO,3904,+42:51:02,-002:39:16,0.6461713229544328,0.9941268762939952,1.26065117150198,0.5558134656100009,-0.09876424798831149,-0.06954829896085295,0.03558204540722828,-0.06606074313928416,-0.05170243801554643,0.014563175509828566,0.07153954755406787,-0.061093719549566765
VITORIA/FORONDA,3905,+42:52:18,-002:43:59,0.7035993459870626,0.9947593167701854,1.2425951103443538,0.5994457188127118,-0.09900901412394274,-0.08372808586711497,0.039221531837060127,-0.06671643922178157,-0.055548168126606165,0.02004774602772792,0.06858443054783367,-0.05510679884690182
ALMERIA,3907,+36:49:59,-002:27:16,0.6587885268563998,1.034139855188517,1.5495467740915423,0.8739369044981871,-0.0017875422061305066,-0.09372431800609042,-0.053977241485814446,0.00011610352073149748,0.003160572363375025,-0.011909458673748423,0.01334960631055114,0.052224934547593894
ALMERIA/AEROPUERTO,3908,+36:50:47,-002:21:24,0.6269511659051137,1.0302388799447044,1.4419670367557096,0.8061705032846902,0.013050851179463373,-0.07646993194061485,-0.0530107419703373,-0.0187880707904671,-0.03418964705974308,0.026672214115724534,0.0788954830008682,0.059974943037051934
GIJON,3910,+43:32:17,-005:38:30,0.5145555555555568,0.5725724637681147,0.663043478260871,0.6172527472527491,-0.11800014618547634,-0.04193000489161331,-0.07371842587424436,0.0028224946203636823,-0.04683926807898639,0.020425865240003106,0.00510981711258959,-0.021442443824092404
GIJON LA MERCED,3911,+43:32:17,-005:38:30,0.5145555555555568,0.5725724637681147,0.663043478260871,0.6172527472527491,-0.11800014618547634,-0.04193000489161331,-0.07371842587424436,0.0028224946203636823,-0.04683926807898639,0.020425865240003106,0.00510981711258959,-0.021442443824092404
GIJON MUSEL,3912,+43:33:38,-005:41:54,0.5145555555555568,0.5725724637681147,0.663043478260871,0.6172527472527491,-0.11800014618547634,-0.04193000489161331,-0.07371842587424436,0.0028224946203636823,-0.04683926807898639,0.020425865240003106,0.00510981711258959,-0.021442443824092404
IBIZA/ESCODOLA,3916,+38:52:35,+001:23:03,-0.05716437732474766,1.2110624340364673,1.3197135123435686,1.0694393995886564,-0.060803716948032736,-0.06630451538308023,-0.04514283122866353,-0.08717066966824828,0.13662303620709051,0.16442823231206202,0.08494904844528751,0.10144421307465004
GIRONA-NOU INSTITUT,3920,+41:58:44,+002:49:36,0.8211652236652229,1.6453663184641467,3.281246470920383,1.2095700851326612,-0.0029987794353725735,0.024644745929182695,-0.05340621623744703,0.07355511283546622,0.19061008297529933,0.05278380549213243,-0.04142169112321982,0.10445973888123163
CACERES CIUDAD,3921,+39:28:59,-006:22:00,0.2375374464010651,0.7441304347826083,1.1013405797101434,0.14699633699633452,-0.05369888638949931,0.05966655406981067,-0.010522476947369469,-0.022853191082062116,0.09284309681054764,0.1431841475517102,-0.07114326875464666,-0.049641480548175784
SANTANDER CMT,3922,+43:29:30,-003:47:58,0.9573672064721119,0.877236174041581,0.8919518301241105,0.8797802197802191,-0.05492667813786225,-0.0709832562023773,-0.07046924476856693,0.03953497698654918,-0.019802696662202527,0.026007539522713664,0.02536337033091271,-0.00811249411901622
CASTELLON,3924,+39:57:00,-000:04:17,0.22733410226835638,1.2198885172798164,1.6434420289855076,0.8154212454212484,-0.04351267884379458,0.009608258694516881,0.039192798279580214,-0.021181954438940085,-0.08335165813034934,0.0813726056164274,0.1188976748292531,0.043434743722402525
CASTELLON DE LA PLANA,3925,+39:59:21,-000:02:26,0.22733410226835638,1.2198885172798164,1.6434420289855076,0.8154212454212484,-0.04351267884379458,0.009608258694516881,0.039192798279580214,-0.021181954438940085,-0.08335165813034934,0.0813726056164274,0.1188976748292531,0.043434743722402525
MOLINA DE ARAGON,3935,+40:50:39,-001:53:07,0.41782334196968307,1.3750232467860766,1.7040373047653787,0.6774622383520832,0.013063783903296084,-0.005149037575462029,0.07733068093824062,0.04363053594356093,-0.005994455826509894,0.02538162910452737,0.19033997895914656,0.13297189524035288
HUELVA,3937,+37:15:34,-006:56:57,-0.31655887585551845,0.1985076548864413,0.715793891574581,0.021108445071746473,0.03579601332108029,0.11782680398909343,-0.06190608917532372,-0.00027291060905525416,0.021975604633507947,0.05335740386766452,0.007716726926361131,-0.02362554072461668
LLEIDA,3942,+41:37:32,+000:35:42,0.07329629629629686,0.5718840579710189,0.9017391304347839,0.32582417582417555,-0.011287666774485193,0.00265021379213223,-0.01673493353738702,0.008976272999284276,0.028829057973698325,0.06671517182565949,0.06161714411096731,-0.008276789145116254
MADRID/BARAJAS,3946,+40:28:00,-003:33:20,0.34439857211649105,1.2776268115941996,1.873477608777165,0.9053094274146929,-0.02247835588860533,-0.034820897635736675,0.0010632082359167754,0.06018783013222038,0.19028425632316576,0.04975840935891768,0.05050893183066694,0.11541648445988964
MADRID/CUATROVIENTOS,3947,+40:22:40,-003:47:21,1.0867037037037024,1.6141304347826093,2.123623188405798,1.3521978021978018,-0.012143441530144378,-0.0011318120035164483,0.0491174420255413,0.06551597609895467,0.10453746542121276,0.0521263391308871,-0.004552873650033638,0.11988625705791157
MURCIA/ALCANTARILLA,3949,+37:57:28,-001:13:46,0.4659773983337452,1.122707857289189,1.5976245052120355,0.9033333333333324,-0.013457233741779751,-0.0236260189852087,0.028161108050960944,0.02090554485178621,-0.002004811951233581,0.1320984724350777,0.1092714008863957,0.04759469508295491
SEGOVIA,3961,+40:56:52,-004:07:37,0.9789235003265224,0.7651219674045748,1.096613248817068,0.7869188133518534,-0.06638754253114071,0.06132085680041646,0.08618955391338248,0.0325237355844498,0.02459628565732617,0.043780261541308416,0.037798946287181466,-0.03249802838992964
MORON DE LA FRONTERA,3963,+37:09:29,-005:36:56,0.6124364103172955,1.4162054608055108,1.5170627843972753,1.0219386624448568,-0.039257268443848706,0.13713983968141982,0.012931514916315407,0.051153121707610875,0.12552923448394426,0.036946854736600185,-0.008466704859647966,0.03165291272234988
DAROCA,3971,+41:06:52,-001:24:38,0.6389259259259257,1.1878260869565196,1.8493613917035674,0.9635897435897469,-0.07881757572246915,0.036804635709216736,0.0059237239661194905,0.04654347146331935,-0.05711392329158376,0.05188795612869049,0.0983612392420246,-0.040650358736645305
FELDBERG/SCHWARZWALD,3987,+47:52:32,+008:00:16,0.9011851851851849,1.3529347826086955,1.6271014492753615,0.5680586080586076,-0.024147411318693773,0.11992378662647683,0.10734785719819742,0.09675585875868715,0.13378549470155163,-0.0006425665321603824,0.05338727896494722,0.07216140038378865
FREUDENSTADT,3988,+48:27:16,+008:24:36,1.0517523104323558,1.346373063468267,1.5742203898050988,0.6633578259284043,-0.05481296072238309,0.10961697766895159,0.13960629258076282,0.06443914707324162,0.00486387306563687,-0.00942305224588203,0.053174949846972235,0.020088821928934863
GIESSEN/WETTENBERG,3991,+50:36:03,+008:39:02,0.9809259259259261,1.008043478260868,0.9673550724637643,0.4802197802197803,-0.006751830277786196,0.1268612355976974,0.14148830956834543,0.05425963388717659,-0.027461326516458457,0.0029076733406981515,0.06813288425359594,0.02264369740505897
ANGERMUNDE,3992,+53:01:59,+013:59:35,1.406925925925926,1.4063768115942015,0.9694202898550763,0.6286080586080587,-0.060946784942947335,0.030628822132857624,0.06071076445764537,0.016120065706692305,-0.07055688020744277,-0.050357511374889176,-0.03825345357753385,-0.03639962942828781
